,SOURCE,YEAR,COUNTR,REGION,ADMIN_LEVEL,GAUL_AD0,GAUL_AD1,X,Y,DEN1,DEN2,DEN3,DEN4,N_TYPES
2097,JF812113,2006,Thailand,Asia,0,240,-999,101.019393,15.121058,0,1,1,1,3
2098,JN568273,2007,Thailand,Asia,0,240,-999,101.019393,15.121058,0,1,0,1,3
2099,JQ740881,2008,Thailand,Asia,0,240,-999,101.019393,15.121058,0,1,1,1,3
2100,JQ846016,2009,Thailand,Asia,0,240,-999,101.019393,15.121058,0,1,1,1,3
2101,JN575594,2010,Thailand,Asia,0,240,-999,101.019393,15.121058,0,1,1,1,3
2102,HE800554,2012,Thailand,Asia,0,240,-999,101.019393,15.121058,0,0,1,0,3
2103,DE_2321.pdf,1986,Thailand,Asia,1,240,2873,103.3,16.18,0,1,0,0,1
2104,DE_2781.pdf,1987,Thailand,Asia,1,240,2873,103.3,16.18,0,1,0,0,1
2105,DE_4888.pdf,2002,Thailand,Asia,1,240,2874,104.519751,16.565349,1,1,1,1,4
2106,DE_2458.pdf,2000,Thailand,Asia,1,240,2876,100.107757,13.92318,1,1,1,1,4
2107,DE_15042.pd,2001,Thailand,Asia,1,240,2876,100.107757,13.92318,1,1,1,1,4
2108,DE_2893.pdf,1993,Thailand,Asia,1,240,2877,104.78,17.4,1,1,1,1,4
2109,DE_4888.pdf,2002,Thailand,Asia,1,240,2877,104.434378,17.390915,1,1,1,1,4
2110,DE_4970.pdf,1999,Thailand,Asia,1,240,2878,102.103883,14.984524,1,1,1,1,4
2111,DE_4968.pdf,2000,Thailand,Asia,1,240,2878,102.112884,14.984524,1,1,1,1,4
2112,DE_4968.pdf,2001,Thailand,Asia,1,240,2878,102.112884,14.984524,1,1,1,1,4
2113,DE_4968.pdf,2002,Thailand,Asia,1,240,2878,102.112884,14.984524,1,1,1,1,4
2114,DE_2458.pdf,2000,Thailand,Asia,1,240,2879,100.155466,15.681895,1,1,1,1,4
2115,DE_2458.pdf,2001,Thailand,Asia,1,240,2879,100.155466,15.681895,1,1,1,1,4
2116,DE_5158.pdf,2002,Thailand,Asia,1,240,2879,100.138704,15.707498,1,1,1,1,4
2117,DE_15421.pd,2008,Thailand,Asia,1,240,2879,100.155466,15.681895,0,1,0,0,4
2118,DE_1810.pdf,1987,Thailand,Asia,1,240,2880,99.85,8.15,0,1,0,1,2
2119,DE_2458.pdf,2000,Thailand,Asia,1,240,2880,99.788018,8.375803,1,1,1,1,4
2120,DE_2458.pdf,2001,Thailand,Asia,1,240,2880,99.788018,8.375803,1,1,1,1,4
2121,DE_14623.pd,2006,Thailand,Asia,1,240,2880,99.788018,8.375803,1,1,1,1,4
2122,DE_4888.pdf,2002,Thailand,Asia,1,240,2884,103.314695,18.053628,1,1,1,1,4
2123,DE_2859.pdf,1980,Thailand,Asia,1,240,2885,100.48,13.83,0,1,0,0,1
2124,DE_2859.pdf,1982,Thailand,Asia,1,240,2885,100.48,13.83,0,1,0,0,1
2125,DE_2869.pdf,1993,Thailand,Asia,1,240,2885,100.48,13.83,0,0,1,0,2
2126,DE_2869.pdf,1987,Thailand,Asia,1,240,2886,100.684629,14.062717,0,1,1,0,2
2127,DE_2869.pdf,1988,Thailand,Asia,1,240,2886,100.53,14.01,0,0,1,0,2
2128,DE_2869.pdf,1997,Thailand,Asia,1,240,2886,100.53,14.01,0,0,1,0,2
2129,DE_4970.pdf,1999,Thailand,Asia,1,240,2886,100.523329,14.020522,1,1,1,1,4
2130,DE_4970.pdf,2000,Thailand,Asia,1,240,2886,100.684629,14.062717,1,1,1,1,4
2131,DE_4970.pdf,2001,Thailand,Asia,1,240,2886,100.684629,14.062717,1,1,1,1,4
2132,DE_4970.pdf,2002,Thailand,Asia,1,240,2886,100.684629,14.062717,1,1,1,1,4
2133,DE_4875.pdf,1999,Thailand,Asia,1,240,2892,101.181049,16.380226,1,0,0,0,1
2134,DE_4875.pdf,2000,Thailand,Asia,1,240,2892,101.181049,16.380226,1,0,0,0,1
2135,DE_4875.pdf,2001,Thailand,Asia,1,240,2892,101.181049,16.380226,1,0,0,0,1
2136,DE_4875.pdf,2002,Thailand,Asia,1,240,2892,101.181049,16.380226,1,0,0,0,1
2137,DE_15421.pd,2008,Thailand,Asia,1,240,2892,101.181049,16.380226,0,1,0,0,2
2138,DE_2458.pdf,2000,Thailand,Asia,1,240,2895,100.25,16.83,0,1,1,0,2
2139,DE_2458.pdf,2001,Thailand,Asia,1,240,2895,100.25,16.83,0,1,1,0,2
2140,DE_5031.pdf,2005,Thailand,Asia,1,240,2896,100.591975,14.352812,1,1,1,1,4
2141,DE_2458.pdf,2000,Thailand,Asia,1,240,2900,98.63,9.96,0,1,0,1,2
2142,DE_2458.pdf,2001,Thailand,Asia,1,240,2900,98.63,9.96,0,1,0,1,2
2143,DE_4970.pdf,1999,Thailand,Asia,1,240,2901,99.777784,13.537917,1,1,1,1,4
2144,DE_4970.pdf,2000,Thailand,Asia,1,240,2901,99.777784,13.619879,1,1,1,1,4
2145,DE_15042.pd,2001,Thailand,Asia,1,240,2901,99.911671,13.700362,1,1,1,1,4
2146,DE_4970.pdf,2002,Thailand,Asia,1,240,2901,99.777784,13.537917,1,1,1,1,4
2147,DE_16352,2004,Thailand,Asia,1,240,2901,99.767532,13.551884,0,1,1,1,4
2148,DE_16352,2005,Thailand,Asia,1,240,2901,99.767532,13.551884,1,1,1,1,4
2149,DE_16352,2006,Thailand,Asia,1,240,2901,99.767532,13.551884,1,1,0,1,4
2150,DE_16352,2007,Thailand,Asia,1,240,2901,99.767532,13.551884,1,1,1,1,4
2151,DE_16055.pd,2008,Thailand,Asia,1,240,2901,99.583581,13.530941,1,1,1,1,4
2152,DE_16055.pd,2009,Thailand,Asia,1,240,2901,99.767532,13.551884,1,1,1,1,4
2153,DE_16343,2010,Thailand,Asia,1,240,2901,99.767532,13.551884,1,1,1,1,4
2154,DE_3086.pdf,1980,Thailand,Asia,1,240,2902,101.426956,12.854308,1,1,1,1,4
2155,DE_1720.pdf,1981,Thailand,Asia,1,240,2902,101.28,12.71,1,1,1,1,4
2156,DE_15421.pd,2008,Thailand,Asia,1,240,2902,101.2774,12.6735,0,1,0,0,4
2157,DE_2859.pdf,1980,Thailand,Asia,1,240,2906,100.71176,13.593797,0,1,0,0,1
2158,DE_2781.pdf,1987,Thailand,Asia,1,240,2906,100.71176,13.593797,0,1,0,0,1
2159,DE_2869.pdf,1994,Thailand,Asia,1,240,2906,100.71176,13.593797,0,0,1,0,2
2160,DE_2869.pdf,1995,Thailand,Asia,1,240,2906,100.71176,13.593797,0,0,1,0,2
2161,DE_2869.pdf,1997,Thailand,Asia,1,240,2906,100.71176,13.593797,0,0,1,0,2
2162,DE_2458.pdf,2000,Thailand,Asia,1,240,2906,100.71176,13.593797,0,1,0,1,3
2163,DE_2458.pdf,2001,Thailand,Asia,1,240,2906,100.71176,13.593797,1,1,1,1,4
2164,DE_2458.pdf,2000,Thailand,Asia,1,240,2908,100.0,13.4,0,0,1,1,2
2165,DE_2458.pdf,2001,Thailand,Asia,1,240,2908,100.0,13.4,0,0,1,1,2
2166,DE_627.pdf,1982,Malaysia,Asia,1,240,2910,100.113965,6.480503,1,1,1,0,3
2167,DE_4585.pdf,2005,Malaysia,Asia,1,240,2910,100.113965,6.480503,1,0,0,0,3
2168,DE_1907.pdf,1987,Thailand,Asia,1,240,2913,100.557096,6.902389,0,1,1,0,2
2169,DE_1907.pdf,1988,Thailand,Asia,1,240,2913,100.557096,6.902389,0,1,1,0,2
2170,DE_1907.pdf,1989,Thailand,Asia,1,240,2913,100.557096,6.902389,0,1,1,0,2
2171,DE_1907.pdf,1990,Thailand,Asia,1,240,2913,100.557096,6.902389,0,1,1,0,2
2172,DE_1907.pdf,1991,Thailand,Asia,1,240,2913,100.557096,6.902389,0,1,1,0,2
2173,DE_1907.pdf,1992,Thailand,Asia,1,240,2913,100.557096,6.902389,0,1,1,0,2
2174,DE_1907.pdf,1993,Thailand,Asia,1,240,2913,100.557096,6.902389,0,1,1,0,2
2175,DE_1907.pdf,1994,Thailand,Asia,1,240,2913,100.557096,6.902389,0,1,1,0,2
2176,DE_4970.pdf,1999,Thailand,Asia,1,240,2913,100.410174,6.934269,1,1,1,1,4
2177,DE_4970.pdf,2000,Thailand,Asia,1,240,2913,100.410174,6.934269,1,1,1,1,4
2178,DE_4970.pdf,2001,Thailand,Asia,1,240,2913,100.410174,6.934269,1,1,1,1,4
2179,DE_4970.pdf,2002,Thailand,Asia,1,240,2913,100.410174,6.934269,1,1,1,1,4
2180,DE_931.pdf,2003,Thailand,Asia,1,240,2913,100.6,7.2,0,1,0,0,4
2181,DE_16369.pd,1966,Thailand,Asia,1,240,2916,99.951491,9.544615,1,1,1,0,3
2182,DE_16369.pd,1968,Thailand,Asia,1,240,2916,99.951491,9.544615,0,0,0,1,4
2183,DE_1759.pdf,1994,Thailand,Asia,1,240,2916,100.01,9.75,1,0,0,0,4
2184,DE_1759.pdf,1995,Thailand,Asia,1,240,2916,100.01,9.75,1,0,0,0,4
2185,DE_1537.pdf,1997,Thailand,Asia,1,240,2916,100.0,9.71,1,0,0,0,4
2186,DE_2869.pdf,1994,Thailand,Asia,1,240,2917,103.48,14.88,0,0,1,0,1
