SOURCE,YEAR,COUNTR,REGION,ADMIN_LEVEL,GAUL_AD0,GAUL_AD1,X,Y,DEN1,DEN2,DEN3,DEN4,N_TYPES
DE_16120.pd,2006,Peru,Americas,1,1011442,1012307,-75.326915,-11.05544,1,0,1,1,4
DE_16120.pd,2007,Peru,Americas,1,1011442,1012307,-75.326915,-11.05544,1,0,1,1,4
DE_16120.pd,2008,Peru,Americas,1,1011442,1012307,-75.326915,-11.05544,1,0,1,1,4
DE_16120.pd,2009,Peru,Americas,1,1011442,1012307,-74.883894,-11.05544,1,1,1,1,4
DE_16120.pd,2010,Peru,Americas,1,1011442,1012307,-74.883894,-11.05544,1,1,1,1,4
MOH81,2011,Peru,Americas,1,1011442,1012307,-74.883894,-11.537075,1,1,0,0,4
MOH82,2012,Peru,Americas,1,1011442,1012307,-74.883894,-11.537075,1,1,0,0,4
DE_1899.pdf,1973,Myanmar,Asia,1,1011440,1012308,99.016671,12.083135,0,0,1,0,1
DE_1899.pdf,1974,Myanmar,Asia,1,1011440,1012308,99.016671,12.083135,0,0,1,0,1
DE_2410.pdf,1998,Vietnam,Asia,1,1011447,1012314,105.752915,9.369809,0,1,1,0,2
DE_2957.pdf,1996,Vietnam,Asia,1,1011447,1012315,105.181196,10.509438,0,1,1,0,2
DE_2410.pdf,1998,Vietnam,Asia,1,1011447,1012315,105.181196,10.509438,1,0,1,0,3
DE_16196.pd,2004,Vietnam,Asia,1,1011447,1012315,105.418568,10.37605,0,1,0,1,4
DE_16196.pd,2005,Vietnam,Asia,1,1011447,1012315,105.418568,10.37605,1,1,1,1,4
DE_16196.pd,2006,Vietnam,Asia,1,1011447,1012315,105.418568,10.37605,1,1,1,1,4
DE_16196.pd,2007,Vietnam,Asia,1,1011447,1012315,105.418568,10.509438,1,1,1,1,4
DE_2410.pdf,1998,Vietnam,Asia,1,1011447,1012318,105.590594,10.12884,0,0,1,0,1
DE_1899.pdf,1973,Myanmar,Asia,1,1011440,1012319,97.6238,16.4904,0,0,1,0,1
DE_1899.pdf,1974,Myanmar,Asia,1,1011440,1012319,97.6238,16.4904,0,0,1,0,1
DE_1899.pdf,1973,Myanmar,Asia,1,1011440,1012320,97.388012,25.37915,0,0,1,0,1
DE_1899.pdf,1974,Myanmar,Asia,1,1011440,1012320,97.388012,25.37915,0,0,1,0,1
MOH117,1982,Peru,Americas,1,1011442,1012327,-80.546305,-3.859298,0,0,0,1,1
MOH118,1986,Peru,Americas,1,1011442,1012327,-80.546305,-3.859298,0,1,0,0,2
DE_16109.pd,2000,Peru,Americas,1,1011442,1012327,-80.429535,-3.556255,1,1,1,0,4
DE_16109.pd,2001,Peru,Americas,1,1011442,1012327,-80.431015,-3.807089,1,1,1,0,4
DE_16109.pd,2002,Peru,Americas,1,1011442,1012327,-80.431015,-3.807089,1,0,1,0,4
DE_16109.pd,2003,Peru,Americas,1,1011442,1012327,-80.431015,-3.807089,1,0,1,0,4
DE_16109.pd,2004,Peru,Americas,1,1011442,1012327,-80.431015,-3.807089,1,0,1,0,4
DE_16120.pd,2005,Peru,Americas,1,1011442,1012327,-80.431015,-3.807089,1,0,1,1,4
DE_16120.pd,2006,Peru,Americas,1,1011442,1012327,-80.431015,-3.807089,1,0,1,1,4
DE_16120.pd,2007,Peru,Americas,1,1011442,1012327,-80.431015,-3.807089,1,0,1,0,4
DE_16120.pd,2008,Peru,Americas,1,1011442,1012327,-80.431015,-3.807089,1,0,1,1,4
DE_16120.pd,2009,Peru,Americas,1,1011442,1012327,-80.431015,-3.807089,1,0,0,1,4
DE_16120.pd,2010,Peru,Americas,1,1011442,1012327,-80.431015,-3.807089,1,0,0,1,4
MOH116,2011,Peru,Americas,1,1011442,1012327,-80.429535,-3.556255,1,1,0,0,4
DE_16309,2012,Peru,Americas,1,1011442,1012327,-80.429535,-3.556255,0,1,0,0,4
MOH93,1980,Peru,Americas,1,1011442,1012328,-74.423227,-4.121235,0,1,0,0,1
MOH94,1983,Peru,Americas,1,1011442,1012328,-74.423227,-4.121235,0,1,0,0,1
MOH95,1986,Peru,Americas,1,1011442,1012328,-74.423227,-4.121235,0,1,0,0,1
DE_3179.pdf,1990,Peru,Americas,1,1011442,1012328,-73.25,-2.571483,1,1,0,1,3
DE_3179.pdf,1991,Peru,Americas,1,1011442,1012328,-73.484378,-2.571483,1,0,0,1,3
DE_3179.pdf,1992,Peru,Americas,1,1011442,1012328,-73.484378,-2.571483,1,0,0,1,3
DE_3179.pdf,1993,Peru,Americas,1,1011442,1012328,-73.484378,-2.571483,1,1,0,1,3
DE_3179.pdf,1994,Peru,Americas,1,1011442,1012328,-73.484378,-2.571483,1,1,0,1,3
DE_16309,1995,Peru,Americas,1,1011442,1012328,-73.484378,-2.571483,1,1,0,0,3
DE_5035.pdf,1996,Peru,Americas,1,1011442,1012328,-73.484378,-2.571483,1,1,0,0,3
DE_16133.pd,1997,Peru,Americas,1,1011442,1012328,-73.484378,-2.571483,1,1,0,0,3
DE_16133.pd,1998,Peru,Americas,1,1011442,1012328,-73.484378,-2.571483,1,1,0,0,3
DE_16151.pd,1999,Peru,Americas,1,1011442,1012328,-73.484378,-2.571483,1,1,0,0,3
DE_16109.pd,2000,Peru,Americas,1,1011442,1012328,-73.484378,-2.571483,1,1,1,0,4
DE_16109.pd,2001,Peru,Americas,1,1011442,1012328,-73.192,-2.571483,1,1,1,0,4
DE_16109.pd,2002,Peru,Americas,1,1011442,1012328,-73.192,-2.571483,1,1,1,0,4
DE_16109.pd,2003,Peru,Americas,1,1011442,1012328,-73.192,-2.571483,1,1,1,0,4
DE_16109.pd,2004,Peru,Americas,1,1011442,1012328,-73.484378,-2.571483,1,0,1,0,4
DE_16120.pd,2005,Peru,Americas,1,1011442,1012328,-73.192,-2.571483,1,0,1,1,4
DE_16120.pd,2006,Peru,Americas,1,1011442,1012328,-73.484378,-2.571483,1,0,1,1,4
DE_16120.pd,2007,Peru,Americas,1,1011442,1012328,-73.484378,-2.571483,1,0,1,1,4
DE_16120.pd,2008,Peru,Americas,1,1011442,1012328,-73.484378,-2.571483,1,1,1,1,4
DE_16120.pd,2009,Peru,Americas,1,1011442,1012328,-74.423227,-4.121235,1,1,1,1,4
DE_16120.pd,2010,Peru,Americas,1,1011442,1012328,-73.271255,-2.580914,1,1,1,1,4
DE_16268.pd,2011,Peru,Americas,1,1011442,1012328,-73.271255,-2.571483,0,1,0,0,4
DE_16309,2012,Peru,Americas,1,1011442,1012328,-73.271255,-3.761486,0,1,0,0,4
DE_1900.pdf,1965,Myanmar,Asia,1,1011440,1012330,96.142502,16.799282,1,1,1,1,4
DE_1900.pdf,1966,Myanmar,Asia,1,1011440,1012330,96.142502,16.799282,1,1,1,1,4
DE_1900.pdf,1967,Myanmar,Asia,1,1011440,1012330,96.142502,16.799282,1,1,1,1,4
DE_1900.pdf,1968,Myanmar,Asia,1,1011440,1012330,96.142502,16.799282,1,1,1,1,4
DE_1900.pdf,1969,Myanmar,Asia,1,1011440,1012330,96.142502,16.799282,1,1,1,1,4
DE_1900.pdf,1970,Myanmar,Asia,1,1011440,1012330,96.142502,16.799282,1,1,1,1,4
DE_1900.pdf,1971,Myanmar,Asia,1,1011440,1012330,96.142502,16.799282,1,1,1,1,4
DE_1900.pdf,1972,Myanmar,Asia,1,1011440,1012330,96.142502,16.799282,1,1,1,1,4
DE_1900.pdf,1973,Myanmar,Asia,1,1011440,1012330,96.142502,16.799282,1,1,1,1,4
DE_1900.pdf,1974,Myanmar,Asia,1,1011440,1012330,96.142502,16.799282,1,1,1,1,4
DE_680.pdf,1976,Myanmar,Asia,1,1011440,1012330,96.142502,16.799282,0,0,1,0,4
DE_1903.pdf,1984,Myanmar,Asia,1,1011440,1012330,96.182113,16.816701,1,1,1,1,4
DE_1903.pdf,1985,Myanmar,Asia,1,1011440,1012330,96.182113,16.816701,1,1,1,1,4
DE_1903.pdf,1986,Myanmar,Asia,1,1011440,1012330,96.182113,16.816701,1,1,1,1,4
DE_2474.pdf,1987,Myanmar,Asia,1,1011440,1012330,96.182113,16.816701,1,1,1,0,4
DE_1903.pdf,1988,Myanmar,Asia,1,1011440,1012330,96.182113,16.816701,1,1,1,1,4
DE_822.pdf,1995,Myanmar,Asia,1,1011440,1012330,96.142502,16.799282,1,1,1,1,4
DE_4854.pdf,1996,Myanmar,Asia,1,1011440,1012330,96.163321,16.959235,1,1,1,1,4
DE_4854.pdf,1997,Myanmar,Asia,1,1011440,1012330,96.163321,16.959235,1,1,1,1,4
DE_4854.pdf,1998,Myanmar,Asia,1,1011440,1012330,96.163321,16.959235,1,1,1,1,4
DE_2276.pdf,1999,Myanmar,Asia,1,1011440,1012330,96.142502,16.799282,1,1,1,1,4
DE_2276.pdf,2000,Myanmar,Asia,1,1011440,1012330,96.142502,16.799282,1,1,1,0,4
DE_4854.pdf,2001,Myanmar,Asia,1,1011440,1012330,96.163321,16.959235,1,1,1,0,4
DE_2410.pdf,1998,Vietnam,Asia,1,1011447,1012334,108.095418,11.750435,1,0,1,0,2
MOH78,2011,Peru,Americas,1,1011442,1012344,-76.039728,-9.421806,1,0,0,0,1
MOH79,2012,Peru,Americas,1,1011442,1012344,-76.039728,-9.421806,1,0,0,0,1
DE_2957.pdf,1996,Vietnam,Asia,1,1011447,1012346,105.923538,9.55832,0,0,1,0,1
DE_2410.pdf,1998,Vietnam,Asia,1,1011447,1012346,105.923538,9.55832,1,0,1,0,2
DE_16366.pd,1963,Vietnam,Asia,1,1011447,1012348,106.078512,10.189496,1,1,0,0,2
DE_16364.pd,1966,Vietnam,Asia,1,1011447,1012348,106.078512,10.189496,1,1,0,1,3
DE_2957.pdf,1996,Vietnam,Asia,1,1011447,1012348,105.9912,10.101235,1,1,1,0,4
DE_2410.pdf,1998,Vietnam,Asia,1,1011447,1012348,105.9912,10.101235,1,1,1,0,4
JN376795,2001,Vietnam,Asia,1,1011447,1012348,106.078512,10.189496,0,0,0,1,4
DE_14864.pd,2002,Vietnam,Asia,1,1011447,1012348,106.078512,10.189496,1,1,1,1,4
JN376797,2003,Vietnam,Asia,1,1011447,1012348,106.078512,10.189496,1,1,0,1,4
JN376798,2004,Vietnam,Asia,1,1011447,1012348,106.078512,10.189496,1,1,0,1,4
JN376799,2005,Vietnam,Asia,1,1011447,1012348,106.078512,10.189496,1,1,0,1,4
JN376800,2006,Vietnam,Asia,1,1011447,1012348,106.078512,10.189496,0,1,0,1,4
JN376801,2007,Vietnam,Asia,1,1011447,1012348,106.078512,10.189496,1,1,0,1,4
JN376802,2008,Vietnam,Asia,1,1011447,1012348,106.078512,10.189496,0,1,0,1,4
JN376803,2009,Vietnam,Asia,1,1011447,1012348,106.078512,10.189496,0,1,0,1,4
JN376793,2010,Vietnam,Asia,1,1011447,1012348,106.078512,10.189496,1,1,0,1,4
JX556942,2011,Vietnam,Asia,1,1011447,1012348,106.078512,10.189496,1,1,0,1,4
DE_1899.pdf,1973,Myanmar,Asia,1,1011440,1012349,92.894096,20.148785,0,0,1,0,1
DE_1899.pdf,1974,Myanmar,Asia,1,1011440,1012349,92.894096,20.148785,0,0,1,0,1
DE_2410.pdf,1998,Vietnam,Asia,1,1011447,1012355,106.309563,9.797622,1,1,1,1,4
DE_5181.pdf,2000,Vietnam,Asia,1,1011447,1012357,108.231955,10.95754,1,1,1,1,4
DE_4920.pdf,2001,Vietnam,Asia,1,1011447,1012357,108.176077,11.117744,1,1,1,1,4
DE_4920.pdf,2002,Vietnam,Asia,1,1011447,1012357,108.176077,11.117744,1,1,1,1,4
DE_16192.pd,2003,Vietnam,Asia,1,1011447,1012357,108.047454,11.117744,1,1,1,1,4
DE_16192.pd,2004,Vietnam,Asia,1,1011447,1012357,108.047454,11.117744,1,1,1,1,4
DE_16192.pd,2005,Vietnam,Asia,1,1011447,1012357,108.047454,11.117744,1,1,1,1,4
DE_16192.pd,2006,Vietnam,Asia,1,1011447,1012357,108.047454,11.117744,1,1,1,1,4
FJ390389,1944,Papua New Guinea,Asia,0,1011441,-999,145.240782,-6.479375,0,1,0,0,1
JN568266,2003,Papua New Guinea,Asia,0,1011441,-999,145.240782,-6.479375,0,1,0,0,1
JN575571,2008,Papua New Guinea,Asia,0,1011441,-999,145.240782,-6.479375,0,1,1,0,2
JN568241,2009,Papua New Guinea,Asia,0,1011441,-999,145.240782,-6.479375,0,1,0,0,2
JN575573,2010,Papua New Guinea,Asia,0,1011441,-999,145.240782,-6.479375,0,1,1,0,2
MOH108,2008,Peru,Americas,1,1011442,1012362,-69.960423,-14.94923,0,0,1,0,1
MOH109,2009,Peru,Americas,1,1011442,1012362,-69.960423,-14.94923,0,1,0,0,2
DE_1899.pdf,1973,Myanmar,Asia,1,1011440,1012363,97.036629,20.784363,0,0,1,0,1
DE_1899.pdf,1974,Myanmar,Asia,1,1011440,1012363,97.036629,20.784363,0,0,1,0,1
EU448447,1998,Myanmar,Asia,0,1011440,-999,96.508749,21.126344,0,1,1,0,2
DQ518651,2002,Myanmar,Asia,0,1011440,-999,96.508749,21.126344,0,1,0,0,2
DQ518653,2004,Myanmar,Asia,0,1011440,-999,96.508749,21.126344,0,1,0,0,2
DQ518666,2005,Myanmar,Asia,0,1011440,-999,96.508749,21.126344,0,0,1,0,2
HM016517,2006,Myanmar,Asia,0,1011440,-999,96.508749,21.126344,0,1,1,0,2
EU448443,2007,Myanmar,Asia,0,1011440,-999,96.508749,21.126344,0,0,1,0,2
JF968066,2008,Myanmar,Asia,0,1011440,-999,96.508749,21.126344,0,0,1,1,3
JF968088,2009,Myanmar,Asia,0,1011440,-999,96.508749,21.126344,0,0,1,0,3
JF968026,2010,Myanmar,Asia,0,1011440,-999,96.508749,21.126344,0,1,0,1,3
DE_2410.pdf,1998,Vietnam,Asia,1,1011447,1012365,106.656903,11.216849,0,1,0,0,1
DE_2410.pdf,1998,Vietnam,Asia,1,1011447,1012369,107.256285,10.511895,1,0,0,0,1
MOH102,2006,Peru,Americas,1,1011442,1012373,-75.307649,-10.396669,0,0,1,0,1
MOH120,2001,Peru,Americas,1,1011442,1012374,-73.450555,-9.617145,1,0,1,0,2
MOH121,2002,Peru,Americas,1,1011442,1012374,-73.450555,-9.617145,0,0,1,0,2
MOH122,2003,Peru,Americas,1,1011442,1012374,-73.450555,-9.617145,0,0,1,0,2
MOH123,2004,Peru,Americas,1,1011442,1012374,-73.450555,-9.617145,0,0,1,0,2
MOH124,2005,Peru,Americas,1,1011442,1012374,-73.450555,-9.617145,0,0,1,0,2
DE_15429.pd,2008,Peru,Americas,1,1011442,1012374,-73.450555,-9.617145,0,0,1,0,2
DE_16309,2011,Peru,Americas,1,1011442,1012374,-74.582062,-8.382714,0,1,0,0,3
DE_16309,2012,Peru,Americas,1,1011442,1012374,-74.582062,-8.382714,0,1,0,0,3
DE_4920.pdf,2001,Vietnam,Asia,1,1011447,1012376,109.186294,12.254328,0,0,0,1,1
DE_4920.pdf,2002,Vietnam,Asia,1,1011447,1012376,109.186294,12.254328,0,0,0,1,1
DE_3347.pdf,2004,Vietnam,Asia,1,1011447,1012376,109.035153,12.335447,0,1,0,0,2
DE_2410.pdf,1988,Vietnam,Asia,1,1011447,1012385,105.609177,10.562094,0,0,0,1,1
DE_16121.pd,2006,Vietnam,Asia,1,1011447,1012385,105.609177,10.562094,1,1,0,0,3
DE_16121.pd,2007,Vietnam,Asia,1,1011447,1012385,105.609177,10.562094,1,1,0,0,3
DE_16366.pd,1960,Vietnam,Asia,1,1011447,1012388,106.478248,10.114985,0,1,0,0,1
DE_2410.pdf,1998,Vietnam,Asia,1,1011447,1012388,106.478248,10.114985,0,1,1,0,2
DE_15466.pd,2007,Vietnam,Asia,1,1011447,1012388,106.478248,10.114985,1,1,0,0,3
DE_2410.pdf,1998,Vietnam,Asia,1,1011447,1012389,105.040803,9.044422,0,0,1,0,1
DE_2957.pdf,1996,Vietnam,Asia,1,1011447,1012395,106.172474,10.727985,1,1,0,0,2
DE_16309,2000,Peru,Americas,1,1011442,1012396,-80.633526,-4.913267,1,1,1,0,3
DE_16309,2001,Peru,Americas,1,1011442,1012396,-80.337524,-4.913267,1,1,1,0,3
DE_16109.pd,2002,Peru,Americas,1,1011442,1012396,-80.633526,-5.198313,1,0,1,0,3
DE_16109.pd,2003,Peru,Americas,1,1011442,1012396,-80.633526,-5.198313,1,0,1,0,3
DE_16109.pd,2004,Peru,Americas,1,1011442,1012396,-80.633526,-5.198313,1,0,1,0,3
DE_16120.pd,2005,Peru,Americas,1,1011442,1012396,-80.633526,-5.198313,1,0,1,1,4
DE_16120.pd,2006,Peru,Americas,1,1011442,1012396,-80.633526,-5.198313,1,0,1,1,4
MOH105,2007,Peru,Americas,1,1011442,1012396,-80.332259,-5.129488,1,1,1,0,4
DE_16139.pd,2008,Peru,Americas,1,1011442,1012396,-80.161328,-4.58057,1,1,1,1,4
DE_16120.pd,2009,Peru,Americas,1,1011442,1012396,-80.161328,-5.09975,1,1,1,1,4
DE_16120.pd,2010,Peru,Americas,1,1011442,1012396,-80.633526,-5.198313,1,0,1,1,4
DE_16294,2011,Vietnam,Asia,0,1011447,-999,107.885742,15.580711,1,1,1,1,4
DE_4542.pdf,2005,Peru,Americas,1,1011442,1012399,-78.368002,-7.924087,0,0,1,0,1
DE_16138.pd,2010,Peru,Americas,1,1011442,1012399,-78.368002,-7.924087,1,1,1,1,4
DE_16138.pd,2011,Peru,Americas,1,1011442,1012399,-78.368002,-7.924087,1,1,1,1,4
MOH87,2012,Peru,Americas,1,1011442,1012399,-78.368002,-7.924087,1,1,1,1,4
DE_4784.pdf,1987,Vietnam,Asia,1,1011447,1012401,105.827366,21.036487,0,1,0,0,1
DE_16229.pd,2009,Vietnam,Asia,1,1011447,1012401,105.827366,21.036487,0,1,0,0,1
DE_2410.pdf,1998,Vietnam,Asia,1,1011447,1012402,105.023008,10.087455,0,1,1,0,2
DE_16366.pd,1960,Vietnam,Asia,1,1011447,1012408,106.3442,10.3761,0,1,0,0,1
DE_2410.pdf,1998,Vietnam,Asia,1,1011447,1012408,106.306701,10.396999,1,1,1,1,4
DE_15466.pd,2007,Vietnam,Asia,1,1011447,1012408,106.306701,10.396999,1,1,0,0,4
DE_16108.pd,2000,Peru,Americas,1,1011442,1012410,-71.972523,-13.52418,1,0,1,0,2
DE_16108.pd,2001,Peru,Americas,1,1011442,1012410,-71.972523,-13.52418,1,0,1,0,2
DE_16108.pd,2002,Peru,Americas,1,1011442,1012410,-71.972523,-13.52418,1,0,1,0,2
DE_16108.pd,2003,Peru,Americas,1,1011442,1012410,-71.972523,-13.52418,1,0,1,0,2
MOH76,2004,Peru,Americas,1,1011442,1012410,-71.972523,-13.186095,1,0,1,0,2
DE_16108.pd,2005,Peru,Americas,1,1011442,1012410,-71.972523,-13.52418,1,0,1,0,2
DE_16108.pd,2006,Peru,Americas,1,1011442,1012410,-71.972523,-13.52418,1,0,1,0,2
DE_16108.pd,2007,Peru,Americas,1,1011442,1012410,-71.972523,-13.52418,1,0,1,0,2
DE_16108.pd,2008,Peru,Americas,1,1011442,1012410,-71.972523,-13.52418,1,0,1,0,2
MOH77,2010,Peru,Americas,1,1011442,1012410,-72.166346,-13.186095,1,0,0,0,2
DE_2649.pdf,1996,Vietnam,Asia,1,1011447,1012412,107.183578,11.056327,1,1,1,1,4
DE_2649.pdf,1997,Vietnam,Asia,1,1011447,1012412,107.183578,11.056327,1,1,1,1,4
DE_2649.pdf,1998,Vietnam,Asia,1,1011447,1012412,107.183578,11.056327,1,1,1,1,4
DE_1899.pdf,1973,Myanmar,Asia,1,1011440,1012414,97.640591,16.882089,0,0,1,0,1
DE_1899.pdf,1974,Myanmar,Asia,1,1011440,1012414,97.640591,16.882089,0,0,1,0,1
DE_1899.pdf,1973,Myanmar,Asia,1,1011440,1012416,94.926624,20.140727,0,0,1,0,1
DE_1899.pdf,1974,Myanmar,Asia,1,1011440,1012416,94.926624,20.140727,0,0,1,0,1
DE_14475.pd,1990,Peru,Americas,1,1011442,1012426,-76.366339,-6.483502,1,1,0,1,3
MOH111,2005,Peru,Americas,1,1011442,1012426,-76.721738,-7.032693,0,1,0,0,3
MOH113,2006,Peru,Americas,1,1011442,1012426,-76.721738,-7.032693,1,0,1,0,4
DE_16138.pd,2010,Peru,Americas,1,1011442,1012426,-76.365681,-6.484525,1,1,0,0,4
DE_16138.pd,2011,Peru,Americas,1,1011442,1012426,-76.365681,-6.484525,0,1,0,0,4
MOH114,2012,Peru,Americas,1,1011442,1012426,-76.721738,-7.032693,1,0,0,0,4
DE_2410.pdf,1998,Vietnam,Asia,1,1011447,1012427,106.909514,11.752309,1,0,0,0,1
MOH70,1999,Peru,Americas,1,1011442,1012429,-78.745873,-6.431006,1,0,0,0,1
MOH72,2001,Peru,Americas,1,1011442,1012429,-78.745873,-6.431006,1,0,1,0,2
MOH73,2002,Peru,Americas,1,1011442,1012429,-78.745873,-6.431006,0,0,1,0,2
MOH75,2003,Peru,Americas,1,1011442,1012429,-78.745873,-6.431006,1,0,1,0,2
DE_16280.pd,2012,Peru,Americas,1,1011442,1012429,-78.8052,-5.7062,0,1,0,0,3
DE_1899.pdf,1973,Myanmar,Asia,1,1011440,1012431,95.957909,21.883801,0,0,1,0,1
DE_1899.pdf,1974,Myanmar,Asia,1,1011440,1012431,95.957909,21.883801,0,0,1,0,1
EU478410,2006,Myanmar,Asia,1,1011440,1012431,95.957909,21.883801,0,0,0,1,2
EU478409,2006,Myanmar,Asia,1,1011440,1012432,95.991459,21.211736,0,0,1,1,2
MOH69,1998,Peru,Americas,1,1011442,1012436,-72.477723,-15.842964,0,0,1,0,1
DE_4542.pdf,2005,Peru,Americas,1,1011442,1012436,-71.807206,-15.608695,0,0,1,0,1
DE_1899.pdf,1973,Myanmar,Asia,1,1011440,1012438,99.883518,20.449533,0,0,1,0,1
DE_1899.pdf,1974,Myanmar,Asia,1,1011440,1012438,99.883518,20.449533,0,0,1,0,1
DE_1899.pdf,1973,Myanmar,Asia,1,1011440,1012439,94.732647,16.775288,0,0,1,0,1
DE_1899.pdf,1974,Myanmar,Asia,1,1011440,1012439,94.732647,16.775288,0,0,1,0,1
DE_16108.pd,2000,Peru,Americas,1,1011442,1012440,-69.191265,-12.603485,1,0,1,0,2
DE_16108.pd,2001,Peru,Americas,1,1011442,1012440,-69.191265,-12.603485,1,0,1,0,2
DE_16108.pd,2002,Peru,Americas,1,1011442,1012440,-69.191265,-12.603485,1,0,1,0,2
DE_16108.pd,2003,Peru,Americas,1,1011442,1012440,-69.191265,-11.971514,1,0,1,1,3
DE_16108.pd,2004,Peru,Americas,1,1011442,1012440,-69.191265,-11.971514,1,1,1,0,4
DE_16120.pd,2005,Peru,Americas,1,1011442,1012440,-69.191265,-11.971514,1,1,1,1,4
DE_16120.pd,2006,Peru,Americas,1,1011442,1012440,-69.191265,-11.971514,1,1,1,0,4
DE_16309,2007,Peru,Americas,1,1011442,1012440,-69.191265,-11.275387,1,1,1,0,4
DE_16309,2008,Peru,Americas,1,1011442,1012440,-69.191265,-11.971514,1,1,1,0,4
DE_16309,2009,Peru,Americas,1,1011442,1012440,-69.191265,-11.275387,1,1,1,0,4
DE_16120.pd,2010,Peru,Americas,1,1011442,1012440,-69.191265,-12.603485,1,1,1,0,4
DE_16309,2011,Peru,Americas,1,1011442,1012440,-69.213181,-12.60248,0,1,0,0,4
DE_16109.pd,2000,Peru,Americas,1,1011442,1012444,-77.060566,-12.047547,1,0,1,0,2
DE_16109.pd,2001,Peru,Americas,1,1011442,1012444,-77.060566,-12.047547,1,0,1,0,2
DE_16109.pd,2002,Peru,Americas,1,1011442,1012444,-77.062597,-12.047547,1,0,1,0,2
DE_16109.pd,2003,Peru,Americas,1,1011442,1012444,-77.060566,-12.047547,1,0,1,0,2
MOH90,2004,Peru,Americas,1,1011442,1012444,-76.631979,-11.787138,1,0,1,0,2
DE_4542.pdf,2005,Peru,Americas,1,1011442,1012444,-76.905282,-11.491495,1,0,1,0,2
DE_16109.pd,2006,Peru,Americas,1,1011442,1012444,-77.062597,-12.047547,1,0,1,0,2
DE_16109.pd,2007,Peru,Americas,1,1011442,1012444,-77.062597,-12.047547,1,0,1,0,2
DE_16109.pd,2008,Peru,Americas,1,1011442,1012444,-77.062597,-12.047547,1,0,1,0,2
DE_16138.pd,2010,Peru,Americas,1,1011442,1012444,-77.062597,-12.047547,0,1,0,0,3
DE_16138.pd,2011,Peru,Americas,1,1011442,1012444,-77.062597,-12.047547,0,1,0,0,3
MOH88,1998,Peru,Americas,1,1011442,1012451,-79.822023,-6.349487,0,0,1,0,1
MOH89,2002,Peru,Americas,1,1011442,1012451,-79.822023,-6.349487,0,1,0,0,2
DE_15429.pd,2008,Peru,Americas,1,1011442,1012451,-79.822023,-6.349487,0,0,1,0,2
DE_1899.pdf,1973,Myanmar,Asia,1,1011440,1012454,96.499672,17.327698,0,0,1,0,1
DE_1899.pdf,1974,Myanmar,Asia,1,1011440,1012454,96.499672,17.327698,0,0,1,0,1
DE_1855.pdf,1975,Indonesia,Asia,1,1013696,1013663,111.51289,-7.630693,1,0,1,0,2
DE_1855.pdf,1976,Indonesia,Asia,1,1013696,1013663,112.731632,-7.630693,1,0,1,0,2
DE_1855.pdf,1977,Indonesia,Asia,1,1013696,1013663,111.51289,-7.630693,1,0,1,0,2
DE_1855.pdf,1978,Indonesia,Asia,1,1013696,1013663,111.51289,-7.630693,1,0,1,0,2
DE_822.pdf,1996,Indonesia,Asia,1,1013696,1013663,112.75869,-7.267012,1,1,1,1,4
DE_822.pdf,1997,Indonesia,Asia,1,1013696,1013663,112.75869,-7.267012,1,1,1,1,4
DE_822.pdf,1998,Indonesia,Asia,1,1013696,1013663,112.75869,-7.267012,1,1,1,1,4
DE_822.pdf,1999,Indonesia,Asia,1,1013696,1013663,112.75869,-7.267012,1,1,1,1,4
DE_3342.pdf,2004,Indonesia,Asia,1,1013696,1013663,112.731632,-7.71952,1,1,1,1,4
DE_1404.pdf,1980,Indonesia,Asia,1,1013696,1013666,124.840879,1.4938,1,1,1,0,3
DE_1404.pdf,1981,Indonesia,Asia,1,1013696,1013666,124.840879,1.4938,1,1,1,0,3
DE_1404.pdf,1982,Indonesia,Asia,1,1013696,1013666,124.840879,1.4938,1,1,1,0,3
DE_1404.pdf,1983,Indonesia,Asia,1,1013696,1013666,124.840879,1.4938,1,1,1,0,3
DE_1855.pdf,1975,Indonesia,Asia,1,1013696,1013669,110.374143,-7.6885,1,1,1,0,3
DE_1855.pdf,1976,Indonesia,Asia,1,1013696,1013669,110.374143,-7.6885,1,1,1,1,4
DE_1855.pdf,1977,Indonesia,Asia,1,1013696,1013669,110.374143,-7.6885,1,1,1,1,4
DE_785.pdf,1978,Indonesia,Asia,1,1013696,1013669,110.3428,-7.6885,0,0,1,0,4
DE_1404.pdf,1980,Indonesia,Asia,1,1013696,1013669,110.368595,-7.790255,1,1,1,1,4
DE_1404.pdf,1981,Indonesia,Asia,1,1013696,1013669,110.368595,-7.790255,1,1,1,1,4
DE_1404.pdf,1982,Indonesia,Asia,1,1013696,1013669,110.368595,-7.790255,1,1,1,1,4
DE_1404.pdf,1983,Indonesia,Asia,1,1013696,1013669,110.368595,-7.790255,1,1,1,1,4
DE_5104.pdf,1995,Indonesia,Asia,1,1013696,1013669,110.387338,-7.784132,1,1,1,1,4
DE_5104.pdf,1996,Indonesia,Asia,1,1013696,1013669,110.387338,-7.784132,1,1,1,1,4
DE_3342.pdf,2004,Indonesia,Asia,1,1013696,1013669,110.374143,-7.802933,1,1,1,1,4
DE_4812.pdf,2001,Indonesia,Asia,1,1013696,1013680,107.929974,-6.820762,1,1,1,1,4
DE_4812.pdf,2002,Indonesia,Asia,1,1013696,1013680,107.929974,-6.820762,1,1,1,1,4
